match_id,game_version,placement,level,gold_left,last_round,time_eliminated,total_damage_to_players,players_eliminated,trait_TFT16_Brawler,trait_TFT16_Juggernaut,trait_TFT16_KindredUnique,trait_TFT16_Magus,trait_TFT16_Piltover,trait_TFT16_Rapidfire,trait_TFT16_Zaun,unit_0_name,unit_0_tier,unit_1_name,unit_1_tier,unit_2_name,unit_2_tier,unit_3_name,unit_3_tier,unit_4_name,unit_4_tier,unit_5_name,unit_5_tier,unit_5_item_0,unit_5_item_1,unit_5_item_2,unit_6_name,unit_6_tier,unit_6_item_0,unit_6_item_1,unit_6_item_2,unit_7_name,unit_7_tier,unit_7_item_0,unit_7_item_1,unit_7_item_2,unit_8_name,unit_8_tier,unit_8_item_0,unit_8_item_1,unit_8_item_2,trait_TFT16_Harvester,trait_TFT16_ShadowIsles,trait_TFT16_ShyvanaUnique,trait_TFT16_Vanquisher,trait_TFT16_Warden,unit_4_item_0,unit_4_item_1,trait_TFT16_AurelionSolUnique,trait_TFT16_Defender,trait_TFT16_Demacia,trait_TFT16_Heroic,trait_TFT16_Sorcerer,trait_TFT16_Targon,unit_3_item_0,unit_3_item_1,unit_3_item_2,trait_TFT16_Blacksmith,trait_TFT16_Chronokeeper,trait_TFT16_Invoker,trait_TFT16_Yordle,unit_1_item_0,unit_1_item_1,unit_1_item_2,trait_TFT16_Ionia,trait_TFT16_TheBoss,trait_TFT16_Huntress,unit_0_item_0,unit_0_item_1,unit_0_item_2,unit_2_item_0,unit_2_item_1,unit_2_item_2,trait_TFT16_Emperor,trait_TFT16_Shurima,trait_TFT16_SylasTrait,trait_TFT16_Gunslinger,unit_4_item_2,trait_TFT16_Bilgewater,trait_TFT16_Slayer,trait_TFT16_Void,trait_TFT16_DarkinWeapon,trait_TFT16_Soulbound,trait_TFT16_ZaahenTrait,unit_9_name,unit_9_tier,unit_9_item_0,trait_TFT16_KaisaUnique,trait_TFT16_Longshot,trait_TFT16_Glutton,trait_TFT16_Caretaker,trait_TFT16_Explorer,trait_TFT16_Freljord,trait_TFT16_Noxus,trait_TFT16_RuneMage,trait_TFT16_XerathUnique,unit_10_name,unit_10_tier,unit_11_name,unit_11_tier,unit_11_item_0,unit_11_item_1,unit_11_item_2,trait_TFT16_Teamup_JarvanShyvana,trait_TFT16_AatroxUnique,unit_9_item_1,unit_9_item_2,trait_TFT16_BaronUnique,trait_TFT16_DarkChild,unit_10_item_0,unit_10_item_1,unit_10_item_2,trait_TFT4_Blacksmith,trait_TFT4_Brawler,trait_TFT4_Elderwood,trait_TFT4_Mage,trait_TFT4_Fabled,trait_TFT4_Vanguard,trait_TFT4_Adept,trait_TFT4_Divine,trait_TFT4_Duelist,trait_TFT4_Enlightened,trait_TFT4_Exile,trait_TFT4_Ninja,trait_TFT4_Emperor,trait_TFT4_Executioner,trait_TFT4_Keeper,trait_TFT4_Spirit,trait_TFT4_Warlord,trait_TFT4_Mystic,trait_TFT4_Assassin,trait_TFT4_Slayer,trait_TFT16_HexMech,unit_12_name,unit_12_tier,unit_12_item_0,unit_12_item_1,unit_12_item_2,trait_TFT16_Teamup_AmbessaKindred,trait_TFT4_Dragonsoul,trait_TFT4_Fortune,trait_TFT4_Boss,trait_TFT4_Cultist,trait_TFT4_Syphoner,trait_TFT4_Sharpshooter,trait_TFT4_Daredevil,unit_13_name,unit_13_tier
EUW1_7722268686,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,7,9,0,26,1637.8433837890625,50,0,,2.0,,2.0,3.0,,,TFT16_JarvanIV,2.0,TFT16_Sona,2.0,TFT16_Vi,1.0,TFT16_Poppy,2.0,TFT16_Garen,2.0,TFT16_Lux,2.0,Morellonomicon,Hextech Gunblade,Void Staff,TFT16_Seraphine,2.0,Jeweled Gauntlet,,,TFT16_Swain,2.0,TFT16_Item_DemaciaEmblemItem,Giant's Belt,,TFT16_Zilean,1.0,,,,,,,,,Dragon's Claw,Spirit Visage,,3.0,8.0,1.0,2.0,,,,,,1.0,2.0,,TFT16_Item_MagusEmblemItem,TFT16_Item_PiltoverEmblemItem,,,,,,,,TFT16_Item_DemaciaEmblemItem,,,,,,,Steadfast Heart,,,,,,,TFT16_Galio,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7722251897,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,2,9,5,37,2204.8603515625,131,3,,,,2.0,4.0,,,TFT16_Vi,1.0,TFT16_Orianna,2.0,TFT16_Loris,2.0,TFT16_Taric,2.0,TFT16_Lissandra,2.0,TFT16_Seraphine,2.0,TFT16_Item_FreljordEmblemItem,Spear of Shojin,Archangel's Staff,TFT16_Braum,2.0,Steadfast Heart,Bramble Vest,Lightshield Crest,TFT16_Azir,2.0,Hand Of Justice,,,TFT16_Xerath,1.0,Thief's Gloves,Archangel's Staff,Hextech Gunblade,,,,,2.0,Morellonomicon,Void Staff,,,,,,1.0,,,,,,2.0,,,,,,,,,,,Negatron Cloak,Protector's Vow,,1.0,2.0,,,Adaptive Helm,,,,,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7722251897,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,3,9,0,35,2124.61669921875,93,2,2.0,2.0,1.0,,,2.0,,TFT16_Shen,2.0,TFT16_Ahri,2.0,TFT16_Taric,1.0,TFT16_Wukong,2.0,TFT16_Yunara,2.0,TFT16_Swain,2.0,Protector's Vow,,,TFT16_Kindred,1.0,,,,TFT16_Lucian,1.0,Sparring Gloves,,,TFT16_Shyvana,1.0,,,,,,1.0,,,Striker's Flail,Guinsoo's Rageblade,,,,,2.0,1.0,Spirit Visage,Steadfast Heart,Evenshroud,,,,,Morellonomicon,Spear of Shojin,Tactician's Crown,5.0,1.0,,,,,,,,,,,,Infinity Edge,,,,,1.0,,TFT16_Sett,1.0,Jeweled Gauntlet,,,,,,,,,,,,,,,,,,,Bloodthirster,Archangel's Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7722251897,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,1,9,38,37,2204.8603515625,163,1,2.0,2.0,,,,,,TFT16_Sion,1.0,TFT16_Gangplank,2.0,TFT16_Ambessa,2.0,TFT16_BelVeth,2.0,TFT16_RiftHerald,2.0,TFT16_Swain,2.0,,,,TFT16_Fiddlesticks,2.0,Thief's Gloves,Adaptive Helm,Jeweled Gauntlet,TFT16_Lucian,2.0,Archangel's Staff,,,TFT16_Shyvana,2.0,Thief's Gloves,Edge of Night,Titan's Resolve,1.0,,1.0,3.0,,Sunfire Cape,Protector's Vow,,,,,,,Quicksilver,Kraken's Fury,Rapid Firecannon,,,,,,,,,,,,,,Hand Of Justice,Sterak's Gage,Last Whisper,,,,,Protector's Vow,,2.0,2.0,,1.0,,tft16_atakhan,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7722251897,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,6,8,0,31,1879.2491455078125,52,0,,,,,2.0,,,TFT16_Neeko,3.0,TFT16_Vi,3.0,TFT16_Bard,3.0,TFT16_Orianna,2.0,TFT16_Milio,3.0,TFT16_Nidalee,2.0,,,,TFT16_Swain,1.0,,,,TFT16_Brock,1.0,Infinity Edge,TFT16_Item_DefenderEmblemItem,Protector's Vow,,,,,,,,,,,Void Staff,Hextech Gunblade,,3.0,,,2.0,,,,,,,2.0,,Warmog's Armor,Evenshroud,,,,1.0,Sunfire Cape,Dragon's Claw,Warmog's Armor,Spear of Shojin,Jeweled Gauntlet,Striker's Flail,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7722251897,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,7,8,0,28,1700.4609375,55,0,,2.0,1.0,2.0,2.0,2.0,3.0,TFT16_Neeko,1.0,TFT16_Vi,2.0,TFT16_Seraphine,2.0,TFT16_Singed,2.0,TFT16_Warwick,2.0,TFT16_Swain,2.0,Protector's Vow,Spirit Visage,,TFT16_Kindred,1.0,Guinsoo's Rageblade,Hextech Gunblade,Kraken's Fury,TFT16_Azir,1.0,,,,,,,,,,,,,,Titan's Resolve,Sterak's Gage,,2.0,,,2.0,,,,,,,,,Thief's Gloves,Guinsoo's Rageblade,Sterak's Gage,,,,Negatron Cloak,,,,,,1.0,,,,Mittens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7722251897,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,5,9,1,33,1987.713623046875,94,0,,2.0,,,,,,TFT16_JarvanIV,2.0,TFT16_Sona,2.0,TFT16_XinZhao,1.0,TFT16_Poppy,2.0,TFT16_Loris,1.0,TFT16_Garen,2.0,Warmog's Armor,Spirit Visage,Gargoyle Stoneplate,TFT16_Lux,2.0,Spear of Shojin,Jeweled Gauntlet,Rabadon's Deathcap,TFT16_Lissandra,2.0,Void Staff,Red Buff,Rabadon's Deathcap,TFT16_Swain,2.0,Ionic Spark,Warmog's Armor,Spirit Visage,,,,,2.0,,,,2.0,7.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,TFT16_Galio,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7722251897,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,4,8,4,34,2054.614501953125,113,0,,,,,,,,TFT16_JarvanIV,2.0,TFT16_Sona,2.0,TFT16_Poppy,2.0,TFT16_Garen,2.0,TFT16_Lux,2.0,TFT16_Braum,2.0,Crownguard,,,TFT16_Zilean,2.0,TFT5_Item_RapidFirecannonRadiant,Spear of Shojin,Void Staff,TFT16_Zaahen,2.0,Infinity Edge,Bloodthirster,Sterak's Gage,TFT16_Galio,1.0,Sparring Gloves,,,,,,,2.0,Nashor's Tooth,Archangel's Staff,,2.0,7.0,1.0,,,Spirit Visage,Bramble Vest,Evenshroud,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7722251897,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,8,6,35,12,648.0777587890625,13,0,2.0,,,,,,,TFT16_Illaoi,2.0,TFT16_Shen,1.0,TFT16_Jhin,1.0,TFT16_XinZhao,1.0,TFT16_Jinx,1.0,TFT16_Loris,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,3.0,,,Sunfire Cape,,,Infinity Edge,Last Whisper,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7718765873,Linux Version 16.3.744.1639 (Feb 04 2026/16:23:09) [PUBLIC] <Releases/16.3>,5,9,0,27,1579.75439453125,70,1,2.0,2.0,1.0,,,2.0,3.0,TFT16_Vi,1.0,TFT16_DrMundo,2.0,TFT16_Wukong,2.0,TFT16_Warwick,2.0,TFT16_Swain,1.0,TFT16_Kindred,1.0,Last Whisper,Kraken's Fury,Quicksilver,TFT16_Fiddlesticks,1.0,,,,TFT16_Shyvana,1.0,,,,TFT16_Shyvana,1.0,,,,1.0,,1.0,,,,,,,,,,,Titan's Resolve,Bloodthirster,Sterak's Gage,,,,,,,,,,,,,,Sunfire Cape,Spirit Visage,Bramble Vest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7718765873,Linux Version 16.3.744.1639 (Feb 04 2026/16:23:09) [PUBLIC] <Releases/16.3>,3,9,0,35,2050.912109375,155,1,,3.0,,,,,,TFT16_JarvanIV,2.0,TFT16_Sona,2.0,TFT16_XinZhao,2.0,TFT16_Poppy,2.0,TFT16_Garen,2.0,TFT16_Lux,2.0,Jeweled Gauntlet,Nashor's Tooth,Hextech Gunblade,TFT16_Swain,2.0,Thief's Gloves,Steadfast Heart,Rabadon's Deathcap,TFT16_Zilean,2.0,Void Staff,Hextech Gunblade,Morellonomicon,TFT16_Shyvana,1.0,Titan's Resolve,Spear of Shojin,Red Buff,,,1.0,,,Bramble Vest,Spirit Visage,,2.0,7.0,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,Gargoyle Stoneplate,,,,,,,TFT16_Galio,1.0,Thief's Gloves,,,,,,,,,,,,,,,,,,,Jeweled Gauntlet,Kraken's Fury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7718765873,Linux Version 16.3.744.1639 (Feb 04 2026/16:23:09) [PUBLIC] <Releases/16.3>,8,7,1,24,1404.213623046875,29,0,,,,,2.0,,,TFT16_Neeko,2.0,TFT16_Vi,2.0,TFT16_Bard,2.0,TFT16_Orianna,2.0,TFT16_Milio,3.0,TFT16_Nidalee,1.0,,,,TFT16_Shyvana,1.0,,,,,,,,,,,,,,,,1.0,,,Hextech Gunblade,Jeweled Gauntlet,,2.0,,,,,Spear of Shojin,Tear of the Goddess,,,,2.0,,,,,,,1.0,Sunfire Cape,Ionic Spark,Dragon's Claw,Hextech Gunblade,Jeweled Gauntlet,Nashor's Tooth,,,,,Nashor's Tooth,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7718765873,Linux Version 16.3.744.1639 (Feb 04 2026/16:23:09) [PUBLIC] <Releases/16.3>,6,8,6,24,1402.7618408203125,45,0,,,,2.0,3.0,,,TFT16_Vi,2.0,TFT16_Sejuani,1.0,TFT16_Loris,1.0,TFT16_Malzahar,1.0,TFT16_Taric,1.0,TFT16_Lissandra,2.0,Hextech Gunblade,Rabadon's Deathcap,Spear of Shojin,TFT16_Seraphine,2.0,Rabadon's Deathcap,Nashor's Tooth,Jeweled Gauntlet,TFT16_Braum,1.0,,,,,,,,,,,,,2.0,Sunfire Cape,Dragon's Claw,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,Protector's Vow,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7718765873,Linux Version 16.3.744.1639 (Feb 04 2026/16:23:09) [PUBLIC] <Releases/16.3>,4,9,0,33,1927.022216796875,117,0,2.0,,,2.0,2.0,,,TFT16_Anivia,1.0,TFT16_Loris,2.0,TFT16_Taric,2.0,TFT16_Lissandra,2.0,TFT16_Seraphine,2.0,TFT16_Wukong,1.0,,,,TFT16_Braum,2.0,Sunfire Cape,Gargoyle Stoneplate,Warmog's Armor,TFT16_Ornn,2.0,Warmog's Armor,TFT16_Item_FreljordEmblemItem,Sterak's Gage,TFT16_Volibear,1.0,Thief's Gloves,Red Buff,Bloodthirster,,,,,3.0,Blighting Jewel,Spear of Shojin,,,,,,1.0,Jeweled Gauntlet,TFT16_Item_MagusEmblemItem,Spear of Shojin,1.0,,2.0,,,,,,,,,,,,,,,,,,Void Staff,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7718765873,Linux Version 16.3.744.1639 (Feb 04 2026/16:23:09) [PUBLIC] <Releases/16.3>,1,10,13,35,2058.221923828125,183,3,,,,2.0,2.0,,,TFT16_Neeko,2.0,TFT16_Vi,2.0,TFT16_Taric,2.0,TFT16_Seraphine,2.0,TFT16_Skarner,2.0,TFT16_Renekton,1.0,,,,TFT16_Nasus,2.0,Warmog's Armor,Bloodthirster,Bramble Vest,TFT16_Azir,2.0,Titan's Resolve,Guinsoo's Rageblade,Guinsoo's Rageblade,TFT16_Brock,2.0,Sterak's Gage,Bloodthirster,Infinity Edge,,,,,,Sunfire Cape,Spirit Visage,,2.0,,,,1.0,Giant Slayer,,,,,,,,,,,,,,,,Thief's Gloves,,,1.0,3.0,,,Gargoyle Stoneplate,,,,,,,TFT16_Ryze,2.0,Jeweled Gauntlet,,,,,3.0,,,1.0,,,,,,,,,,,Void Staff,Spear of Shojin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7718765873,Linux Version 16.3.744.1639 (Feb 04 2026/16:23:09) [PUBLIC] <Releases/16.3>,2,9,0,35,2058.221923828125,156,1,4.0,2.0,,,,,,TFT16_KogMaw,1.0,TFT16_Kobuko,1.0,TFT16_Wukong,2.0,TFT16_RiftHerald,2.0,TFT16_Kaisa,2.0,TFT16_Swain,2.0,,,,TFT16_Shyvana,2.0,Thief's Gloves,Kraken's Fury,Quicksilver,TFT16_Ziggs,1.0,Void Staff,TFT16_Item_InvokerEmblemItem,Red Buff,TFT16_Volibear,2.0,TFT16_Item_LongshotEmblemItem,Sterak's Gage,TFT16_Item_VoidEmblemItem,,,1.0,,,Jeweled Gauntlet,Hextech Gunblade,,,,,2.0,,Steadfast Heart,Steadfast Heart,Dragon's Claw,,,2.0,2.0,,,,,,,,,,Dragon's Claw,,,,,,,Guinsoo's Rageblade,,,4.0,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7718765873,Linux Version 16.3.744.1639 (Feb 04 2026/16:23:09) [PUBLIC] <Releases/16.3>,7,8,0,24,1406.166259765625,31,0,,,,2.0,2.0,,,TFT16_Yorick,2.0,TFT16_Nautilus,1.0,TFT16_Loris,1.0,TFT16_Gwen,2.0,TFT16_Seraphine,1.0,TFT16_Braum,1.0,,,,TFT16_Kalista,2.0,Blue Buff,Giant Slayer,Hextech Gunblade,TFT16_Fiddlesticks,1.0,,,,,,,,,1.0,3.0,,2.0,4.0,Adaptive Helm,Lich Bane,,,,,,,,,,,,,,,,,,,,Aegis of Dusk,Bramble Vest,Evenshroud,,,,,,,,Red Buff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7723007275,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,2,10,1,35,2114.935302734375,144,1,4.0,2.0,,,,,,TFT16_KogMaw,2.0,TFT16_ChoGath,2.0,TFT16_Kobuko,1.0,TFT16_Wukong,1.0,TFT16_RiftHerald,2.0,TFT16_Kaisa,2.0,Hextech Gunblade,Guinsoo's Rageblade,Jeweled Gauntlet,TFT16_Swain,1.0,Protector's Vow,Adaptive Helm,,TFT16_Fiddlesticks,1.0,,,,TFT16_Ziggs,1.0,Jeweled Gauntlet,Morellonomicon,Guinsoo's Rageblade,1.0,,,,,Spirit Visage,Steadfast Heart,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,Dragon's Claw,,,4.0,,,,TFT16_Volibear,2.0,Infinity Edge,1.0,3.0,,,,,,,,,,,,,,,,,Ionic Spark,Sterak's Gage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7723007275,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,8,8,2,26,1534.7952880859375,46,0,2.0,4.0,,,,,,TFT16_Briar,1.0,TFT16_KogMaw,1.0,TFT16_ChoGath,2.0,TFT16_Wukong,2.0,TFT16_Singed,1.0,TFT16_RiftHerald,1.0,Adaptive Helm,Adaptive Helm,,TFT16_Kaisa,2.0,Hextech Gunblade,Jeweled Gauntlet,Guinsoo's Rageblade,TFT16_Shyvana,2.0,Quicksilver,Infinity Edge,Deathblade,,,,,,,,1.0,,,,,,,,,,,Dragon's Claw,Bramble Vest,Sunfire Cape,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7723007275,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,1,9,11,35,2114.935302734375,180,4,,3.0,,,,,,TFT16_JarvanIV,2.0,TFT16_Sona,2.0,TFT16_Poppy,2.0,TFT16_Taric,2.0,TFT16_Garen,2.0,TFT16_Lux,2.0,Spear of Shojin,Jeweled Gauntlet,Nashor's Tooth,TFT16_Swain,2.0,Crownguard,Morellonomicon,,TFT16_Zilean,2.0,Void Staff,Hextech Gunblade,TFT16_Item_DemaciaEmblemItem,TFT16_Shyvana,2.0,,,,,,1.0,,,Protector's Vow,Dragon's Claw,,2.0,7.0,1.0,2.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,Protector's Vow,,,,,,,TFT16_Galio,2.0,Thief's Gloves,,,,,,,,,,,,,,,,,,,Dragon's Claw,Deathblade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7723007275,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,7,10,1,28,1669.28662109375,40,0,,,,,,,,TFT16_KogMaw,1.0,TFT16_RekSai,1.0,TFT16_ChoGath,2.0,TFT16_Malzahar,2.0,TFT16_BelVeth,1.0,TFT16_RiftHerald,2.0,Dragon's Claw,Ionic Spark,Sunfire Cape,TFT16_Kaisa,1.0,,,,TFT16_BaronNashor,1.0,Giant Slayer,Hand Of Justice,Titan's Resolve,,,,,,,,,,,Thief's Gloves,Warmog's Armor,,,,,,,Crown of Demacia,Nashor's Tooth,Jeweled Gauntlet,,,,,,,,,,,,,,,,,,,,,Dragon's Claw,,,9.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7723007275,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,6,9,0,30,1789.898193359375,72,0,,2.0,,,2.0,,,TFT16_Neeko,2.0,TFT16_Vi,1.0,TFT16_Taric,1.0,TFT16_Seraphine,1.0,TFT16_Skarner,2.0,TFT16_Swain,2.0,Protector's Vow,,,TFT16_Fiddlesticks,1.0,,,,TFT16_Shyvana,1.0,Bloodthirster,,,TFT16_AurelionSol,2.0,Nashor's Tooth,Jeweled Gauntlet,Nashor's Tooth,1.0,,1.0,,,Spirit Visage,Gargoyle Stoneplate,1.0,2.0,,,2.0,2.0,Morellonomicon,Spear of Shojin,,,,,,,,,,,,,,,,,,,,,,Ionic Spark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7723007275,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,4,9,1,33,1975.04638671875,110,0,,,,2.0,2.0,,,TFT16_Sejuani,2.0,TFT16_Loris,1.0,TFT16_Taric,2.0,TFT16_Garen,2.0,TFT16_Lissandra,2.0,TFT16_Seraphine,2.0,,,,TFT16_Braum,2.0,Dragon's Claw,Warmog's Armor,Steadfast Heart,TFT16_Azir,2.0,,,,TFT16_Zilean,2.0,Void Staff,Adaptive Helm,Morellonomicon,,,,,2.0,Striker's Flail,Jeweled Gauntlet,,2.0,,,,1.0,Steadfast Heart,,,,1.0,2.0,,,,,,,,,,,Crownguard,Giant's Belt,Steadfast Heart,1.0,,,,Spear of Shojin,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7723007275,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,3,9,0,33,1968.4161376953125,106,1,2.0,2.0,1.0,,,3.0,,TFT16_Sion,2.0,TFT16_Draven,2.0,TFT16_Leblanc,2.0,TFT16_Ambessa,2.0,TFT16_Wukong,2.0,TFT16_Singed,1.0,TFT16_Item_NoxusEmblemItem,,,TFT16_Warwick,2.0,TFT16_Item_NoxusEmblemItem,Evenshroud,Sterak's Gage,TFT16_Swain,1.0,TFT16_Item_InvokerEmblemItem,,,TFT16_Kindred,1.0,,,,,,,,,Bramble Vest,Spirit Visage,,,,,,,Hextech Gunblade,Titan's Resolve,Hand Of Justice,,,2.0,,,,,,,,,,,Jeweled Gauntlet,Void Staff,Morellonomicon,,,,,Dragon's Claw,,,,,,,tft16_atakhan,3.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7723007275,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,5,9,0,31,1866.8116455078125,96,0,,4.0,1.0,,,2.0,5.0,TFT16_Blitzcrank,1.0,TFT16_Neeko,1.0,TFT16_Vi,2.0,TFT16_Singed,2.0,TFT16_Warwick,2.0,TFT16_Swain,1.0,,,,TFT16_Kindred,2.0,Guinsoo's Rageblade,Striker's Flail,Spear of Shojin,TFT16_Shyvana,1.0,Thief's Gloves,Striker's Flail,Kraken's Fury,TFT16_Ziggs,1.0,Rabadon's Deathcap,,,,,1.0,,,Sterak's Gage,Titan's Resolve,,2.0,,,2.0,,Dragon's Claw,Evenshroud,Spirit Visage,,,,,,,,,,,,,,,,,,,,,Bloodthirster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_7722661303,Linux Version 16.3.744.7656 (Feb 06 2026/10:38:53) [PUBLIC] <Releases/16.3>,5,7,50,28,1663.869384765625,67,0,,,,,2.0,,,TFT16_Neeko,3.0,TFT16_Vi,3.0,TFT16_Bard,3.0,TFT16_Orianna,3.0,TFT16_Kobuko,1.0,TFT16_Milio,3.0,,,,TFT16_Nidalee,2.0,Morellonomicon,Protector's Vow,Ionic Spark,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,3.0,,Giant's Belt,,,,,1.0,TFT5_Item_SunfireCapeRadiant,Spirit Visage,Gargoyle Stoneplate,Spear of Shojin,Jeweled Gauntlet,Nashor's Tooth,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
